2019-04-21 14:35:49.196310,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.44,25.55,38.82,-22.39,-4.78,30.06,15.72,22.94,2.76,-6.63,41.68,41.69,-8.11,7.86,-23.26,21.62,32.33,23.59,-19.96,-18.22,79.23,-15.64,-1.62,35.07,-19.73,-26.86,29.95
2019-04-21 14:36:24.387434,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.97,25.37,40.02,-20.98,-4.07,29.38,15.18,24.55,2.59,-7.51,42.56,41.52,-7.76,8.93,-21.21,22.33,32.33,22.21,-21.76,-18.58,79.58,-15.10,-3.24,33.87,-18.46,-27.05,30.47
2019-04-21 14:37:01.824291,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.26,26.80,39.68,-21.33,-4.78,30.40,15.36,24.37,3.11,-7.16,40.80,41.52,-8.29,9.83,-23.09,23.40,33.05,23.25,-20.32,-17.14,79.58,-14.38,-2.88,33.87,-19.73,-27.23,30.30
2019-04-21 14:37:22.977126,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.79,26.26,40.53,-22.21,-6.01,29.89,17.51,25.09,2.07,-6.11,41.15,43.20,-7.76,7.15,-23.94,21.97,33.41,23.25,-20.14,-18.40,80.79,-16.54,-2.52,35.25,-18.28,-26.86,29.60
2019-04-21 14:39:59.390154,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-9.91,26.80,39.34,-22.92,-3.89,30.91,15.72,25.09,2.07,-6.81,41.85,43.20,-8.81,8.22,-22.92,21.97,32.69,23.25,-20.32,-17.86,79.23,-15.64,-1.98,34.04,-20.27,-26.31,29.77
2019-04-21 14:40:32.911950,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.85,25.90,40.19,-22.92,-3.89,31.59,16.26,25.27,1.90,-5.59,40.98,42.36,-7.40,7.86,-22.23,22.51,32.15,22.73,-19.96,-17.14,81.31,-14.20,-1.98,34.04,-20.63,-26.68,30.12
2019-04-21 14:41:11.258277,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.79,26.62,40.19,-21.86,-4.60,30.91,13.93,24.37,3.11,-7.16,40.45,41.86,-8.99,8.75,-22.40,21.62,33.41,23.25,-19.42,-18.76,81.83,-14.20,-2.34,33.00,-18.46,-27.05,30.12
2019-04-21 14:41:27.584391,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.50,25.55,40.19,-21.86,-5.66,30.23,16.79,25.45,3.11,-7.68,40.28,43.37,-8.81,7.86,-21.55,21.79,31.80,23.76,-18.70,-17.32,78.71,-16.54,-1.08,35.25,-19.55,-27.41,30.82
2019-04-21 14:41:38.632970,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.32,23.94,39.34,-21.33,-4.78,30.74,15.54,24.20,4.32,-7.85,41.85,42.19,-8.11,9.29,-21.89,22.15,32.87,23.42,-19.96,-19.30,80.62,-16.00,-1.62,34.38,-20.45,-28.32,30.65
2019-04-21 14:41:49.534482,7_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.14,25.90,39.16,-21.51,-4.60,28.87,14.65,24.73,2.76,-8.38,39.93,42.36,-8.81,8.22,-23.26,22.87,32.87,24.11,-20.14,-18.76,80.79,-16.54,-2.52,34.56,-20.09,-26.13,29.25
